"prob.shore","prob.ship","prob.est","nstops","prob.surv","prob.det","prob.sdet","containers","shore","shorestop","rmshore","transfer","rmtrans","dieroute","establish"
0.6,0.5,0.8,1,0.8,0,1,100,35,53,0,18,18,24,24
0.7,0.5,0.8,1,0.8,0,1,100,58,73,0,15,15,22,46
0.8,0.5,0.8,1,0.8,0,1,100,66,77,0,11,11,16,50
0.9,0.5,0.8,1,0.8,0,1,100,66,71,0,5,5,25,53
1,0.5,0.8,1,0.8,0,1,100,77,77,0,0,0,23,61
0,0.6,0.8,1,0.8,0,1,100,0,49,0,49,49,20,0
0.1,0.6,0.8,1,0.8,0,1,100,8,53,0,45,45,20,5
0.2,0.6,0.8,1,0.8,0,1,100,16,50,0,34,34,18,16
0.3,0.6,0.8,1,0.8,0,1,100,21,55,0,34,34,27,14
0.4,0.6,0.8,1,0.8,0,1,100,35,63,0,28,28,19,26
0.5,0.6,0.8,1,0.8,0,1,100,35,59,0,24,24,24,26
0.6,0.6,0.8,1,0.8,0,1,100,50,65,0,15,15,24,41
0.7,0.6,0.8,1,0.8,0,1,100,49,68,0,19,19,21,43
0.8,0.6,0.8,1,0.8,0,1,100,61,79,0,18,18,10,51
0.9,0.6,0.8,1,0.8,0,1,100,74,80,0,6,6,19,62
1,0.6,0.8,1,0.8,0,1,100,71,71,0,0,0,29,60
0,0.7,0.8,1,0.8,0,1,100,0,50,0,50,50,16,0
0.1,0.7,0.8,1,0.8,0,1,100,5,57,0,52,52,17,4
0.2,0.7,0.8,1,0.8,0,1,100,22,59,0,37,37,20,18
0.3,0.7,0.8,1,0.8,0,1,100,33,72,0,39,39,15,28
0.4,0.7,0.8,1,0.8,0,1,100,30,63,0,33,33,22,22
0.5,0.7,0.8,1,0.8,0,1,100,44,65,0,21,21,23,32
0.6,0.7,0.8,1,0.8,0,1,100,52,70,0,18,18,24,36
0.7,0.7,0.8,1,0.8,0,1,100,56,74,0,18,18,20,48
0.8,0.7,0.8,1,0.8,0,1,100,70,77,0,7,7,15,58
0.9,0.7,0.8,1,0.8,0,1,100,75,81,0,6,6,16,66
1,0.7,0.8,1,0.8,0,1,100,83,83,0,0,0,17,68
0,0.8,0.8,1,0.8,0,1,100,0,66,0,66,66,14,0
0.1,0.8,0.8,1,0.8,0,1,100,7,69,0,62,62,17,5
0.2,0.8,0.8,1,0.8,0,1,100,20,72,0,52,52,18,15
0.3,0.8,0.8,1,0.8,0,1,100,23,70,0,47,47,19,18
0.4,0.8,0.8,1,0.8,0,1,100,34,65,0,31,31,23,24
0.5,0.8,0.8,1,0.8,0,1,100,42,76,0,34,34,20,27
0.6,0.8,0.8,1,0.8,0,1,100,50,72,0,22,22,17,43
0.7,0.8,0.8,1,0.8,0,1,100,65,80,0,15,15,17,57
0.8,0.8,0.8,1,0.8,0,1,100,63,78,0,15,15,19,48
0.9,0.8,0.8,1,0.8,0,1,100,69,75,0,6,6,23,47
1,0.8,0.8,1,0.8,0,1,100,84,84,0,0,0,16,65
0,0.9,0.8,1,0.8,0,1,100,0,68,0,68,68,24,0
0.1,0.9,0.8,1,0.8,0,1,100,6,65,0,59,59,26,5
0.2,0.9,0.8,1,0.8,0,1,100,11,71,0,60,60,24,10
0.3,0.9,0.8,1,0.8,0,1,100,22,78,0,56,56,18,18
0.4,0.9,0.8,1,0.8,0,1,100,35,80,0,45,45,17,27
0.5,0.9,0.8,1,0.8,0,1,100,39,76,0,37,37,22,28
0.6,0.9,0.8,1,0.8,0,1,100,47,79,0,32,32,18,41
0.7,0.9,0.8,1,0.8,0,1,100,60,73,0,13,13,23,46
0.8,0.9,0.8,1,0.8,0,1,100,71,81,0,10,10,18,60
0.9,0.9,0.8,1,0.8,0,1,100,70,78,0,8,8,22,57
1,0.9,0.8,1,0.8,0,1,100,76,76,0,0,0,24,62
0,1,0.8,1,0.8,0,1,100,0,83,0,83,83,17,0
0.1,1,0.8,1,0.8,0,1,100,7,80,0,73,73,20,7
0.2,1,0.8,1,0.8,0,1,100,13,81,0,68,68,19,8
0.3,1,0.8,1,0.8,0,1,100,20,85,0,65,65,15,19
0.4,1,0.8,1,0.8,0,1,100,35,78,0,43,43,22,26
0.5,1,0.8,1,0.8,0,1,100,40,74,0,34,34,26,24
0.6,1,0.8,1,0.8,0,1,100,56,91,0,35,35,9,47
0.7,1,0.8,1,0.8,0,1,100,56,83,0,27,27,17,47
0.8,1,0.8,1,0.8,0,1,100,58,75,0,17,17,25,44
0.9,1,0.8,1,0.8,0,1,100,78,87,0,9,9,13,65
1,1,0.8,1,0.8,0,1,100,77,77,0,0,0,23,59
0,0,0.9,1,0.8,0,1,100,0,0,0,0,0,22,0
0.1,0,0.9,1,0.8,0,1,100,6,6,0,0,0,23,6
0.2,0,0.9,1,0.8,0,1,100,19,19,0,0,0,25,17
0.3,0,0.9,1,0.8,0,1,100,23,23,0,0,0,20,22
0.4,0,0.9,1,0.8,0,1,100,33,33,0,0,0,22,31
0.5,0,0.9,1,0.8,0,1,100,37,37,0,0,0,24,33
0.6,0,0.9,1,0.8,0,1,100,48,48,0,0,0,17,45
0.7,0,0.9,1,0.8,0,1,100,60,60,0,0,0,16,53
0.8,0,0.9,1,0.8,0,1,100,68,68,0,0,0,18,64
0.9,0,0.9,1,0.8,0,1,100,76,76,0,0,0,19,67
1,0,0.9,1,0.8,0,1,100,81,81,0,0,0,19,71
0,0.1,0.9,1,0.8,0,1,100,0,4,0,4,4,13,0
0.1,0.1,0.9,1,0.8,0,1,100,13,19,0,6,6,13,12
0.2,0.1,0.9,1,0.8,0,1,100,20,25,0,5,5,25,19
0.3,0.1,0.9,1,0.8,0,1,100,26,34,0,8,8,16,23
0.4,0.1,0.9,1,0.8,0,1,100,38,41,0,3,3,17,34
0.5,0.1,0.9,1,0.8,0,1,100,43,46,0,3,3,14,38
0.6,0.1,0.9,1,0.8,0,1,100,54,57,0,3,3,16,47
0.7,0.1,0.9,1,0.8,0,1,100,60,60,0,0,0,21,53
0.8,0.1,0.9,1,0.8,0,1,100,68,70,0,2,2,17,64
0.9,0.1,0.9,1,0.8,0,1,100,69,69,0,0,0,23,63
1,0.1,0.9,1,0.8,0,1,100,81,81,0,0,0,19,78
0,0.2,0.9,1,0.8,0,1,100,0,14,0,14,14,27,0
0.1,0.2,0.9,1,0.8,0,1,100,6,21,0,15,15,18,6
0.2,0.2,0.9,1,0.8,0,1,100,9,30,0,21,21,19,9
0.3,0.2,0.9,1,0.8,0,1,100,22,34,0,12,12,21,20
0.4,0.2,0.9,1,0.8,0,1,100,30,41,0,11,11,19,23
0.5,0.2,0.9,1,0.8,0,1,100,49,58,0,9,9,21,42
0.6,0.2,0.9,1,0.8,0,1,100,50,56,0,6,6,21,46
0.7,0.2,0.9,1,0.8,0,1,100,58,63,0,5,5,17,50
0.8,0.2,0.9,1,0.8,0,1,100,65,68,0,3,3,18,58
0.9,0.2,0.9,1,0.8,0,1,100,70,73,0,3,3,20,63
1,0.2,0.9,1,0.8,0,1,100,78,78,0,0,0,22,75
0,0.3,0.9,1,0.8,0,1,100,0,22,0,22,22,23,0
0.1,0.3,0.9,1,0.8,0,1,100,5,29,0,24,24,23,3
0.2,0.3,0.9,1,0.8,0,1,100,11,28,0,17,17,23,10
0.3,0.3,0.9,1,0.8,0,1,100,25,40,0,15,15,15,24
0.4,0.3,0.9,1,0.8,0,1,100,28,43,0,15,15,22,25
0.5,0.3,0.9,1,0.8,0,1,100,45,57,0,12,12,18,42
0.6,0.3,0.9,1,0.8,0,1,100,47,55,0,8,8,22,43
0.7,0.3,0.9,1,0.8,0,1,100,55,65,0,10,10,15,48
0.8,0.3,0.9,1,0.8,0,1,100,61,68,0,7,7,25,56
0.9,0.3,0.9,1,0.8,0,1,100,69,72,0,3,3,24,62
1,0.3,0.9,1,0.8,0,1,100,77,77,0,0,0,23,70
0,0.4,0.9,1,0.8,0,1,100,0,26,0,26,26,20,0
0.1,0.4,0.9,1,0.8,0,1,100,6,31,0,25,25,21,5
0.2,0.4,0.9,1,0.8,0,1,100,22,48,0,26,26,22,21
0.3,0.4,0.9,1,0.8,0,1,100,16,44,0,28,28,22,13
0.4,0.4,0.9,1,0.8,0,1,100,40,54,0,14,14,16,33
0.5,0.4,0.9,1,0.8,0,1,100,36,54,0,18,18,26,34
0.6,0.4,0.9,1,0.8,0,1,100,56,68,0,12,12,20,48
0.7,0.4,0.9,1,0.8,0,1,100,53,65,0,12,12,21,50
0.8,0.4,0.9,1,0.8,0,1,100,61,65,0,4,4,19,52
0.9,0.4,0.9,1,0.8,0,1,100,72,79,0,7,7,17,65
1,0.4,0.9,1,0.8,0,1,100,76,76,0,0,0,24,69
0,0.5,0.9,1,0.8,0,1,100,0,29,0,29,29,20,0
0.1,0.5,0.9,1,0.8,0,1,100,7,43,0,36,36,19,7
0.2,0.5,0.9,1,0.8,0,1,100,20,47,0,27,27,25,19
0.3,0.5,0.9,1,0.8,0,1,100,20,46,0,26,26,21,16
0.4,0.5,0.9,1,0.8,0,1,100,27,53,0,26,26,24,25
0.5,0.5,0.9,1,0.8,0,1,100,38,56,0,18,18,19,35
0.6,0.5,0.9,1,0.8,0,1,100,51,68,0,17,17,17,47
0.7,0.5,0.9,1,0.8,0,1,100,57,73,0,16,16,18,56
0.8,0.5,0.9,1,0.8,0,1,100,63,69,0,6,6,23,59
0.9,0.5,0.9,1,0.8,0,1,100,81,82,0,1,1,16,77
1,0.5,0.9,1,0.8,0,1,100,80,80,0,0,0,20,70
0,0.6,0.9,1,0.8,0,1,100,0,61,0,61,61,13,0
0.1,0.6,0.9,1,0.8,0,1,100,8,54,0,46,46,15,8
0.2,0.6,0.9,1,0.8,0,1,100,17,52,0,35,35,29,16
0.3,0.6,0.9,1,0.8,0,1,100,19,55,0,36,36,25,19
0.4,0.6,0.9,1,0.8,0,1,100,37,67,0,30,30,20,33
0.5,0.6,0.9,1,0.8,0,1,100,42,63,0,21,21,22,40
0.6,0.6,0.9,1,0.8,0,1,100,54,70,0,16,16,15,52
0.7,0.6,0.9,1,0.8,0,1,100,50,68,0,18,18,27,48
0.8,0.6,0.9,1,0.8,0,1,100,67,73,0,6,6,20,57
0.9,0.6,0.9,1,0.8,0,1,100,74,76,0,2,2,20,66
1,0.6,0.9,1,0.8,0,1,100,79,79,0,0,0,21,73
0,0.7,0.9,1,0.8,0,1,100,0,53,0,53,53,23,0
0.1,0.7,0.9,1,0.8,0,1,100,7,68,0,61,61,12,5
0.2,0.7,0.9,1,0.8,0,1,100,15,68,0,53,53,16,15
0.3,0.7,0.9,1,0.8,0,1,100,24,63,0,39,39,23,23
0.4,0.7,0.9,1,0.8,0,1,100,32,70,0,38,38,20,30
0.5,0.7,0.9,1,0.8,0,1,100,35,65,0,30,30,20,33
0.6,0.7,0.9,1,0.8,0,1,100,41,68,0,27,27,22,37
0.7,0.7,0.9,1,0.8,0,1,100,50,68,0,18,18,25,46
0.8,0.7,0.9,1,0.8,0,1,100,63,72,0,9,9,19,57
0.9,0.7,0.9,1,0.8,0,1,100,78,82,0,4,4,17,73
1,0.7,0.9,1,0.8,0,1,100,77,77,0,0,0,23,71
0,0.8,0.9,1,0.8,0,1,100,0,61,0,61,61,22,0
0.1,0.8,0.9,1,0.8,0,1,100,8,60,0,52,52,24,8
0.2,0.8,0.9,1,0.8,0,1,100,15,64,0,49,49,17,13
0.3,0.8,0.9,1,0.8,0,1,100,26,73,0,47,47,18,21
0.4,0.8,0.9,1,0.8,0,1,100,31,72,0,41,41,19,28
0.5,0.8,0.9,1,0.8,0,1,100,36,63,0,27,27,31,33
0.6,0.8,0.9,1,0.8,0,1,100,48,70,0,22,22,25,44
0.7,0.8,0.9,1,0.8,0,1,100,52,73,0,21,21,23,48
0.8,0.8,0.9,1,0.8,0,1,100,53,73,0,20,20,26,42
0.9,0.8,0.9,1,0.8,0,1,100,70,75,0,5,5,23,62
1,0.8,0.9,1,0.8,0,1,100,80,80,0,0,0,20,75
0,0.9,0.9,1,0.8,0,1,100,0,81,0,81,81,10,0
0.1,0.9,0.9,1,0.8,0,1,100,7,66,0,59,59,26,7
0.2,0.9,0.9,1,0.8,0,1,100,16,77,0,61,61,19,13
0.3,0.9,0.9,1,0.8,0,1,100,32,78,0,46,46,15,30
0.4,0.9,0.9,1,0.8,0,1,100,30,68,0,38,38,26,27
0.5,0.9,0.9,1,0.8,0,1,100,40,81,0,41,41,17,37
0.6,0.9,0.9,1,0.8,0,1,100,49,76,0,27,27,23,44
0.7,0.9,0.9,1,0.8,0,1,100,57,76,0,19,19,21,53
0.8,0.9,0.9,1,0.8,0,1,100,67,84,0,17,17,15,60
0.9,0.9,0.9,1,0.8,0,1,100,73,79,0,6,6,20,69
1,0.9,0.9,1,0.8,0,1,100,75,75,0,0,0,25,67
0,1,0.9,1,0.8,0,1,100,0,84,0,84,84,16,0
0.1,1,0.9,1,0.8,0,1,100,10,74,0,64,64,26,9
0.2,1,0.9,1,0.8,0,1,100,19,82,0,63,63,18,16
0.3,1,0.9,1,0.8,0,1,100,19,79,0,60,60,21,19
0.4,1,0.9,1,0.8,0,1,100,34,86,0,52,52,14,29
0.5,1,0.9,1,0.8,0,1,100,46,81,0,35,35,19,43
0.6,1,0.9,1,0.8,0,1,100,47,77,0,30,30,23,39
0.7,1,0.9,1,0.8,0,1,100,65,89,0,24,24,11,59
0.8,1,0.9,1,0.8,0,1,100,61,78,0,17,17,22,54
0.9,1,0.9,1,0.8,0,1,100,70,78,0,8,8,22,60
1,1,0.9,1,0.8,0,1,100,81,81,0,0,0,19,71
0,0,1,1,0.8,0,1,100,0,0,0,0,0,17,0
0.1,0,1,1,0.8,0,1,100,5,5,0,0,0,13,5
0.2,0,1,1,0.8,0,1,100,17,17,0,0,0,20,17
0.3,0,1,1,0.8,0,1,100,24,24,0,0,0,16,24
0.4,0,1,1,0.8,0,1,100,34,34,0,0,0,17,34
0.5,0,1,1,0.8,0,1,100,42,42,0,0,0,19,42
0.6,0,1,1,0.8,0,1,100,40,40,0,0,0,19,40
0.7,0,1,1,0.8,0,1,100,54,54,0,0,0,17,54
0.8,0,1,1,0.8,0,1,100,64,64,0,0,0,23,64
0.9,0,1,1,0.8,0,1,100,64,64,0,0,0,29,64
1,0,1,1,0.8,0,1,100,81,81,0,0,0,19,81
0,0.1,1,1,0.8,0,1,100,0,12,0,12,12,19,0
0.1,0.1,1,1,0.8,0,1,100,8,13,0,5,5,22,8
0.2,0.1,1,1,0.8,0,1,100,15,25,0,10,10,22,15
0.3,0.1,1,1,0.8,0,1,100,21,29,0,8,8,21,21
0.4,0.1,1,1,0.8,0,1,100,30,34,0,4,4,14,30
0.5,0.1,1,1,0.8,0,1,100,32,36,0,4,4,23,32
0.6,0.1,1,1,0.8,0,1,100,57,59,0,2,2,17,57
0.7,0.1,1,1,0.8,0,1,100,50,52,0,2,2,25,50
0.8,0.1,1,1,0.8,0,1,100,67,68,0,1,1,21,67
0.9,0.1,1,1,0.8,0,1,100,67,67,0,0,0,25,67
1,0.1,1,1,0.8,0,1,100,82,82,0,0,0,18,82
0,0.2,1,1,0.8,0,1,100,0,17,0,17,17,18,0
0.1,0.2,1,1,0.8,0,1,100,3,14,0,11,11,24,3
0.2,0.2,1,1,0.8,0,1,100,15,25,0,10,10,23,15
0.3,0.2,1,1,0.8,0,1,100,25,35,0,10,10,15,25
0.4,0.2,1,1,0.8,0,1,100,39,44,0,5,5,16,39
0.5,0.2,1,1,0.8,0,1,100,43,50,0,7,7,17,43
0.6,0.2,1,1,0.8,0,1,100,53,56,0,3,3,16,53
0.7,0.2,1,1,0.8,0,1,100,57,63,0,6,6,17,57
0.8,0.2,1,1,0.8,0,1,100,66,67,0,1,1,19,66
0.9,0.2,1,1,0.8,0,1,100,76,78,0,2,2,19,76
1,0.2,1,1,0.8,0,1,100,77,77,0,0,0,23,77
0,0.3,1,1,0.8,0,1,100,0,17,0,17,17,26,0
0.1,0.3,1,1,0.8,0,1,100,7,27,0,20,20,17,7
0.2,0.3,1,1,0.8,0,1,100,13,31,0,18,18,21,13
0.3,0.3,1,1,0.8,0,1,100,26,38,0,12,12,9,26
0.4,0.3,1,1,0.8,0,1,100,28,47,0,19,19,17,28
0.5,0.3,1,1,0.8,0,1,100,34,40,0,6,6,32,34
0.6,0.3,1,1,0.8,0,1,100,47,57,0,10,10,16,47
0.7,0.3,1,1,0.8,0,1,100,55,66,0,11,11,15,55
0.8,0.3,1,1,0.8,0,1,100,66,69,0,3,3,19,66
0.9,0.3,1,1,0.8,0,1,100,73,75,0,2,2,16,73
1,0.3,1,1,0.8,0,1,100,82,82,0,0,0,18,82
0,0.4,1,1,0.8,0,1,100,0,31,0,31,31,19,0
0.1,0.4,1,1,0.8,0,1,100,8,37,0,29,29,21,8
0.2,0.4,1,1,0.8,0,1,100,18,43,0,25,25,23,18
0.3,0.4,1,1,0.8,0,1,100,27,47,0,20,20,19,27
0.4,0.4,1,1,0.8,0,1,100,26,54,0,28,28,22,26
0.5,0.4,1,1,0.8,0,1,100,41,59,0,18,18,24,41
0.6,0.4,1,1,0.8,0,1,100,40,54,0,14,14,26,40
0.7,0.4,1,1,0.8,0,1,100,52,62,0,10,10,25,52
0.8,0.4,1,1,0.8,0,1,100,65,73,0,8,8,19,65
0.9,0.4,1,1,0.8,0,1,100,79,79,0,0,0,18,79
1,0.4,1,1,0.8,0,1,100,88,88,0,0,0,12,88
0,0.5,1,1,0.8,0,1,100,0,46,0,46,46,19,0
0.1,0.5,1,1,0.8,0,1,100,12,37,0,25,25,27,12
0.2,0.5,1,1,0.8,0,1,100,8,39,0,31,31,29,8
0.3,0.5,1,1,0.8,0,1,100,22,59,0,37,37,19,22
0.4,0.5,1,1,0.8,0,1,100,25,48,0,23,23,23,25
0.5,0.5,1,1,0.8,0,1,100,42,65,0,23,23,20,42
0.6,0.5,1,1,0.8,0,1,100,53,67,0,14,14,19,53
0.7,0.5,1,1,0.8,0,1,100,58,68,0,10,10,17,58
0.8,0.5,1,1,0.8,0,1,100,66,70,0,4,4,24,66
0.9,0.5,1,1,0.8,0,1,100,77,79,0,2,2,21,77
1,0.5,1,1,0.8,0,1,100,81,81,0,0,0,19,81
0,0.6,1,1,0.8,0,1,100,0,46,0,46,46,15,0
0.1,0.6,1,1,0.8,0,1,100,6,47,0,41,41,22,6
0.2,0.6,1,1,0.8,0,1,100,14,52,0,38,38,19,14
0.3,0.6,1,1,0.8,0,1,100,20,61,0,41,41,19,20
0.4,0.6,1,1,0.8,0,1,100,33,67,0,34,34,18,33
0.5,0.6,1,1,0.8,0,1,100,40,63,0,23,23,19,40
0.6,0.6,1,1,0.8,0,1,100,53,70,0,17,17,21,53
0.7,0.6,1,1,0.8,0,1,100,55,73,0,18,18,20,55
0.8,0.6,1,1,0.8,0,1,100,57,69,0,12,12,22,57
0.9,0.6,1,1,0.8,0,1,100,77,80,0,3,3,17,77
1,0.6,1,1,0.8,0,1,100,83,83,0,0,0,17,83
0,0.7,1,1,0.8,0,1,100,0,65,0,65,65,18,0
0.1,0.7,1,1,0.8,0,1,100,7,42,0,35,35,28,7
0.2,0.7,1,1,0.8,0,1,100,17,59,0,42,42,18,17
0.3,0.7,1,1,0.8,0,1,100,28,60,0,32,32,20,28
0.4,0.7,1,1,0.8,0,1,100,37,72,0,35,35,17,37
0.5,0.7,1,1,0.8,0,1,100,38,68,0,30,30,19,38
0.6,0.7,1,1,0.8,0,1,100,58,77,0,19,19,17,58
0.7,0.7,1,1,0.8,0,1,100,58,70,0,12,12,21,58
0.8,0.7,1,1,0.8,0,1,100,70,79,0,9,9,18,70
0.9,0.7,1,1,0.8,0,1,100,73,79,0,6,6,20,73
1,0.7,1,1,0.8,0,1,100,82,82,0,0,0,18,82
0,0.8,1,1,0.8,0,1,100,0,63,0,63,63,21,0
0.1,0.8,1,1,0.8,0,1,100,9,69,0,60,60,19,9
0.2,0.8,1,1,0.8,0,1,100,12,68,0,56,56,21,12
0.3,0.8,1,1,0.8,0,1,100,28,77,0,49,49,11,28
0.4,0.8,1,1,0.8,0,1,100,36,77,0,41,41,16,36
0.5,0.8,1,1,0.8,0,1,100,37,72,0,35,35,21,37
0.6,0.8,1,1,0.8,0,1,100,53,75,0,22,22,21,53
0.7,0.8,1,1,0.8,0,1,100,54,79,0,25,25,19,54
0.8,0.8,1,1,0.8,0,1,100,60,75,0,15,15,24,60
0.9,0.8,1,1,0.8,0,1,100,65,73,0,8,8,25,65
1,0.8,1,1,0.8,0,1,100,79,79,0,0,0,21,79
0,0.9,1,1,0.8,0,1,100,0,68,0,68,68,24,0
0.1,0.9,1,1,0.8,0,1,100,13,72,0,59,59,22,13
0.2,0.9,1,1,0.8,0,1,100,18,75,0,57,57,22,18
0.3,0.9,1,1,0.8,0,1,100,23,69,0,46,46,26,23
0.4,0.9,1,1,0.8,0,1,100,31,75,0,44,44,19,31
0.5,0.9,1,1,0.8,0,1,100,44,78,0,34,34,19,44
0.6,0.9,1,1,0.8,0,1,100,49,76,0,27,27,22,49
0.7,0.9,1,1,0.8,0,1,100,48,75,0,27,27,22,48
0.8,0.9,1,1,0.8,0,1,100,64,74,0,10,10,25,64
0.9,0.9,1,1,0.8,0,1,100,70,76,0,6,6,23,70
1,0.9,1,1,0.8,0,1,100,85,85,0,0,0,15,85
0,1,1,1,0.8,0,1,100,0,78,0,78,78,22,0
0.1,1,1,1,0.8,0,1,100,10,84,0,74,74,16,10
0.2,1,1,1,0.8,0,1,100,16,77,0,61,61,23,16
0.3,1,1,1,0.8,0,1,100,22,81,0,59,59,19,22
0.4,1,1,1,0.8,0,1,100,30,75,0,45,45,25,30
0.5,1,1,1,0.8,0,1,100,42,85,0,43,43,15,42
0.6,1,1,1,0.8,0,1,100,49,81,0,32,32,19,49
0.7,1,1,1,0.8,0,1,100,58,80,0,22,22,20,58
0.8,1,1,1,0.8,0,1,100,63,79,0,16,16,21,63
0.9,1,1,1,0.8,0,1,100,78,86,0,8,8,14,78
1,1,1,1,0.8,0,1,100,74,74,0,0,0,26,74
0,0,0.5,1,0.9,0,1,100,0,0,0,0,0,15,0
0.1,0,0.5,1,0.9,0,1,100,7,7,0,0,0,7,2
0.2,0,0.5,1,0.9,0,1,100,17,17,0,0,0,13,9
0.3,0,0.5,1,0.9,0,1,100,28,28,0,0,0,3,12
0.4,0,0.5,1,0.9,0,1,100,36,36,0,0,0,6,21
0.5,0,0.5,1,0.9,0,1,100,48,48,0,0,0,10,22
0.6,0,0.5,1,0.9,0,1,100,51,51,0,0,0,15,24
0.7,0,0.5,1,0.9,0,1,100,68,68,0,0,0,10,41
0.8,0,0.5,1,0.9,0,1,100,74,74,0,0,0,9,33
0.9,0,0.5,1,0.9,0,1,100,78,78,0,0,0,14,38
1,0,0.5,1,0.9,0,1,100,88,88,0,0,0,12,36
0,0.1,0.5,1,0.9,0,1,100,0,7,0,7,7,9,0
0.1,0.1,0.5,1,0.9,0,1,100,4,14,0,10,10,9,2
0.2,0.1,0.5,1,0.9,0,1,100,24,30,0,6,6,6,12
0.3,0.1,0.5,1,0.9,0,1,100,26,30,0,4,4,9,10
0.4,0.1,0.5,1,0.9,0,1,100,37,44,0,7,7,6,18
0.5,0.1,0.5,1,0.9,0,1,100,47,51,0,4,4,16,20
0.6,0.1,0.5,1,0.9,0,1,100,53,58,0,5,5,11,30
0.7,0.1,0.5,1,0.9,0,1,100,62,64,0,2,2,10,30
0.8,0.1,0.5,1,0.9,0,1,100,69,71,0,2,2,11,39
0.9,0.1,0.5,1,0.9,0,1,100,79,80,0,1,1,13,43
1,0.1,0.5,1,0.9,0,1,100,90,90,0,0,0,10,48
0,0.2,0.5,1,0.9,0,1,100,0,24,0,24,24,8,0
0.1,0.2,0.5,1,0.9,0,1,100,8,21,0,13,13,13,3
0.2,0.2,0.5,1,0.9,0,1,100,23,36,0,13,13,12,16
0.3,0.2,0.5,1,0.9,0,1,100,21,38,0,17,17,14,13
0.4,0.2,0.5,1,0.9,0,1,100,32,42,0,10,10,17,19
0.5,0.2,0.5,1,0.9,0,1,100,51,55,0,4,4,14,22
0.6,0.2,0.5,1,0.9,0,1,100,47,54,0,7,7,13,23
0.7,0.2,0.5,1,0.9,0,1,100,60,71,0,11,11,10,32
0.8,0.2,0.5,1,0.9,0,1,100,71,75,0,4,4,12,32
0.9,0.2,0.5,1,0.9,0,1,100,76,77,0,1,1,11,41
1,0.2,0.5,1,0.9,0,1,100,85,85,0,0,0,15,39
0,0.3,0.5,1,0.9,0,1,100,0,37,0,37,37,12,0
0.1,0.3,0.5,1,0.9,0,1,100,11,33,0,22,22,7,9
0.2,0.3,0.5,1,0.9,0,1,100,14,38,0,24,24,14,9
0.3,0.3,0.5,1,0.9,0,1,100,22,37,0,15,15,9,14
0.4,0.3,0.5,1,0.9,0,1,100,37,54,0,17,17,15,15
0.5,0.3,0.5,1,0.9,0,1,100,48,56,0,8,8,5,20
0.6,0.3,0.5,1,0.9,0,1,100,58,62,0,4,4,12,23
0.7,0.3,0.5,1,0.9,0,1,100,58,69,0,11,11,8,37
0.8,0.3,0.5,1,0.9,0,1,100,78,82,0,4,4,10,32
0.9,0.3,0.5,1,0.9,0,1,100,80,83,0,3,3,10,40
1,0.3,0.5,1,0.9,0,1,100,85,85,0,0,0,15,41
0,0.4,0.5,1,0.9,0,1,100,0,39,0,39,39,7,0
0.1,0.4,0.5,1,0.9,0,1,100,11,42,0,31,31,10,6
0.2,0.4,0.5,1,0.9,0,1,100,18,48,0,30,30,6,9
0.3,0.4,0.5,1,0.9,0,1,100,25,48,0,23,23,14,14
0.4,0.4,0.5,1,0.9,0,1,100,36,54,0,18,18,16,14
0.5,0.4,0.5,1,0.9,0,1,100,45,60,0,15,15,12,17
0.6,0.4,0.5,1,0.9,0,1,100,52,74,0,22,22,11,30
0.7,0.4,0.5,1,0.9,0,1,100,72,84,0,12,12,8,31
0.8,0.4,0.5,1,0.9,0,1,100,74,84,0,10,10,10,38
0.9,0.4,0.5,1,0.9,0,1,100,81,83,0,2,2,10,33
1,0.4,0.5,1,0.9,0,1,100,94,94,0,0,0,6,41
0,0.5,0.5,1,0.9,0,1,100,0,45,0,45,45,11,0
0.1,0.5,0.5,1,0.9,0,1,100,8,51,0,43,43,8,5
0.2,0.5,0.5,1,0.9,0,1,100,8,44,0,36,36,14,5
0.3,0.5,0.5,1,0.9,0,1,100,20,61,0,41,41,6,11
0.4,0.5,0.5,1,0.9,0,1,100,25,60,0,35,35,12,12
0.5,0.5,0.5,1,0.9,0,1,100,46,69,0,23,23,13,26
0.6,0.5,0.5,1,0.9,0,1,100,48,72,0,24,24,6,26
0.7,0.5,0.5,1,0.9,0,1,100,62,69,0,7,7,13,28
0.8,0.5,0.5,1,0.9,0,1,100,70,79,0,9,9,17,38
0.9,0.5,0.5,1,0.9,0,1,100,85,88,0,3,3,10,40
1,0.5,0.5,1,0.9,0,1,100,93,93,0,0,0,7,39
0,0.6,0.5,1,0.9,0,1,100,0,49,0,49,49,12,0
0.1,0.6,0.5,1,0.9,0,1,100,10,52,0,42,42,5,6
0.2,0.6,0.5,1,0.9,0,1,100,23,63,0,40,40,6,12
0.3,0.6,0.5,1,0.9,0,1,100,29,61,0,32,32,7,8
0.4,0.6,0.5,1,0.9,0,1,100,41,67,0,26,26,13,23
0.5,0.6,0.5,1,0.9,0,1,100,46,77,0,31,31,13,22
0.6,0.6,0.5,1,0.9,0,1,100,61,77,0,16,16,9,37
0.7,0.6,0.5,1,0.9,0,1,100,63,79,0,16,16,11,32
0.8,0.6,0.5,1,0.9,0,1,100,67,73,0,6,6,15,33
0.9,0.6,0.5,1,0.9,0,1,100,81,84,0,3,3,13,39
1,0.6,0.5,1,0.9,0,1,100,82,82,0,0,0,18,49
