"prob.shore","prob.ship","prob.est","nstops","prob.surv","prob.det","prob.sdet","containers","shore","shorestop","rmshore","transfer","rmtrans","dieroute","establish"
0.5,0.5,0.5,10,0.9,0.6,1,100,57,114,30,29,29,16,18
0.5,0.5,0.5,1,0.9,0.8,1,100,49,72,41,23,23,5,3
0.5,0.5,0.5,2,0.9,0.8,1,100,54,103,46,31,31,10,4
0.5,0.5,0.5,3,0.9,0.8,1,100,57,115,50,34,34,9,6
0.5,0.5,0.5,4,0.9,0.8,1,100,53,117,42,35,35,15,4
0.5,0.5,0.5,5,0.9,0.8,1,100,52,95,47,30,30,25,4
0.5,0.5,0.5,6,0.9,0.8,1,100,50,118,41,37,37,17,4
0.5,0.5,0.5,7,0.9,0.8,1,100,56,108,47,27,27,20,3
0.5,0.5,0.5,8,0.9,0.8,1,100,60,115,50,30,30,12,5
0.5,0.5,0.5,9,0.9,0.8,1,100,54,107,44,34,34,14,6
0.5,0.5,0.5,10,0.9,0.8,1,100,59,120,53,32,32,13,3
0.5,0.5,0.5,1,0.9,1,1,100,39,66,39,27,27,13,0
0.5,0.5,0.5,2,0.9,1,1,100,61,98,61,19,19,22,0
0.5,0.5,0.5,3,0.9,1,1,100,50,106,50,38,38,14,0
0.5,0.5,0.5,4,0.9,1,1,100,64,114,64,27,27,10,0
0.5,0.5,0.5,5,0.9,1,1,100,55,111,55,31,31,18,0
0.5,0.5,0.5,6,0.9,1,1,100,69,115,69,15,15,19,0
0.5,0.5,0.5,7,0.9,1,1,100,54,104,54,30,30,22,0
0.5,0.5,0.5,8,0.9,1,1,100,61,130,61,30,30,14,0
0.5,0.5,0.5,9,0.9,1,1,100,57,103,57,29,29,14,0
0.5,0.5,0.5,10,0.9,1,1,100,57,115,57,29,29,20,0
